id,orig,trans
0201Trial05_Hiro056,（……さて、可能性は示したが）,（……好了，我已经提出了新的可能性）
0201Trial05_Hiro057,（正直、確証があるわけじゃない。<br>　反証があると辛いが――）,"（不过老实说，我并没有确凿的证据。<br>
　如果出现反证，情况就会变得棘手——）"
0201Trial05_Hiro058,……なんだい。<br>何か問題でもあったかな。,"……怎么了，<br>
有什么问题吗？"
0201Trial05_Hiro059,………！,………！
0201Trial05_Hiro060,（他に音を再生できるものが現場にあった可能性はある。<br>　しかし、一番考えやすい可能性としては……）,"（现场有可能还存在其他能播放声音的设备。<br>
　不过，最容易想到的可能性是……）"
0201Trial05_Hiro061,……もしかしたら、犯人が持ち去ったのかもしれない。<br>もしくはメルルが最初から持っていなかったか……。,"……也许是被凶手带走了。<br>
又或者，梅露露从一开始就没有带手机……"
0201Trial05_Hiro062,……っ！,……！
0201Trial05_Hiro063,（エマ……！）,（艾玛……！）
0201Trial05_Hiro064,（なんだと……！）,（什么……！）
0201Trial05_Hiro065,（エマ……！<br>　まさか……私を処刑するために……！）,"（艾玛……！<br>
　你该不会是……想处决我吧……！）"
0201Trial06_Hiro001,（……エマの言っていることが本当なら、<br>　私を除いたこの場にいる１１人全員、<br>　犯行が不可能になる）,"（……如果艾玛说的是真的，<br>
　那么除了我之外，在场的其他11人就<br>
　全都不可能作案了）"
0201Trial06_Hiro002,（そうなれば、私の処刑は免れないな）,（这么一来，我就真的躲不过被处死的结局了）
0201Trial06_Hiro003,（是が非でもアリバイを証明しきれない人物を見つけて、<br>　私と同じ容疑者の立場に引きずり込むんだ……！）,"（不管怎样，我必须要找到无法完美证明自己不在场的人，<br>
　把她拉到同为嫌疑人的立场上……！）"
0201Trial06_Hiro004,（……ただし、賛同を得られなくては意味がない）,（……不过，如果没法得到大家的认同就没意义了）
0201Trial06_Hiro005,（共犯を疑った場合、２名以上敵に回すことになってしまう。<br>　今のところ、その可能性を指摘するのは避けておくべきか）,"（如果怀疑存在共犯，就会一次性与两人以上为敌。<br>
　目前来看，还是应该尽量避免提出这种可能性）"
0201Trial06_Hiro006,……ノアとアンアンは<br>２階でなにをしていたんだ？,"……诺亚还有安安你们两个<br>
在二楼做什么呢？"
0201Trial06_Hiro007,エマはそこでなにを？,艾玛你当时又在做什么呢？
0201Trial06_Hiro008,ラウンジに集まったというけど、<br>そのアリバイを詳しく教えてもらってもいいかな。,"你们说聚在了会客厅，<br>
能详细说说你们的不在场证明吗？"
0201Trial06_Hiro009,……その後の詳しい行動も教えて欲しい。,……我想知道你们之后更详细的行动。
0201Trial06_Hiro010,……さきほど言っていたね。<br>君たちは廊下奥の部屋にいたと。,"……刚才你们说过，<br>
你们是在走廊尽头的房间里，对吧。"
0201Trial06_Hiro011,レイア、ココ、ミリア、ハンナ――<br>４人で何をしていたんだ？,"蕾雅、可可、米莉亚、汉娜——<br>
你们四个人当时又在做什么呢？"
0201Trial06_Hiro012,……その１時間、<br>誰も部屋を出ていないのかな。,"……在那一个小时里，<br>
你们都没有出过房间吗？"
0201Trial06_Hiro013,いいや、それは違う。<br>それは全員が本当のことを話している場合だけだ。,"不，你错了。<br>
你的结论只有在所有人都说了实话的情况下才成立。"
0201Trial06_Hiro014,もし誰かが嘘をついているなら、<br>私以外にもアリバイがない人物はいる。,"如果有人在说谎，<br>
那么没有不在场证明的就不止我一个了。"
0201Trial06_Hiro015,……その人物とは。,……而那个没有不在场证明的人就是……
0201Trial06_Hiro016,（アリバイがないと思ったのは、思い違いだったか……）,（我还以为这人没有不在场证明，结果是我想错了吗……）
0201Trial06_Hiro017,（……冷静になれ）,（……我要冷静下来）
0201Trial06_Hiro018,（アリバイが疑わしい人物は<br>　確実に存在する）,"（不在场证明存疑的人<br>
　的确是存在的）"
0201Trial06_Hiro019,（死亡推定時刻に１人きりだった人物……<br>　それを指し示すんだ）,"（这个人在推定死亡时间处于独处状态……<br>
　我要指出那个人）"
0201Trial06_Hiro020,私だ。,我。
0201Trial06_Hiro021,（ミリアにフォローされてしまった……！）,（连米莉亚都帮我说话了……！）
0201Trial06_Hiro022,（……冷静になれ）,（……我要冷静下来）
0201Trial06_Hiro023,（アリバイが疑わしい人物は<br>　確実に存在する）,"（不在场证明存疑的人<br>
　的确是存在的）"
0201Trial06_Hiro024,（死亡推定時刻にひとりきりだった人物……<br>　それを指し示すんだ）,"（这个人在推定死亡时间处于独处状态……<br>
　我要指出那个人）"
0201Trial06_Hiro025,氷上メルル、彼女だ。,冰上梅露露，就是她。
0201Trial06_Hiro026,エマと電話をした後、<br>メルルがどこでなにをしていたのか。<br>それを説明できる者はいない。,"和艾玛通完电话后，<br>
梅露露人在哪里做什么？<br>
这一点没有人能够解释。"
0201Trial06_Hiro027,（的外れな答えだったか……！）,（我答错了吗……！）
0201Trial06_Hiro028,（……冷静になれ）,（……我要冷静下来）
0201Trial06_Hiro029,（アリバイが疑わしい人物は<br>　確実に存在する）,"（不在场证明存疑的人<br>
　的确是存在的）"
0201Trial06_Hiro030,（死亡推定時刻にひとりきりだった人物……<br>　それを指し示すんだ）,"（这个人在推定死亡时间处于独处状态……<br>
　我要指出那个人）"
0201Trial06_Hiro031,君だ、エマ。,是你，艾玛。
0201Trial06_Hiro032,君の言うアリバイの前提は、<br>【メルルと話した】という<br>君の証言に由来するものだ。,"你所谓的不在场证明，<br>
是建立在你【和梅露露通过电话】<br>
这一证词之上。"
0201Trial06_Hiro033,その証言が【嘘】だったとしたら？<br>……いくつかのアリバイは、成立しなくなる。,"但如果那个证词是【谎言】呢？<br>
……这样一来，一部分不在场证明就不成立了。"
0201Trial06_Hiro034,そしてその筆頭は君自身……。<br>【３０分前に死んでいた】という<br>仮定が覆れば……。,"而首当其冲的就是你自己……<br>
如果【梅露露在30分钟前就已经死亡】的假设<br>
得到推翻……"
0201Trial06_Hiro035,君にだって、犯行が可能となる。,那么，你也有可能作案。
0201Trial06_Hiro036,なら、それを証明できるのかな。,那么，你能证明你没有说谎吗？
0201Trial06_Hiro037,（……たしか、メルルのスマホは<br>　現場から見つかっていなかったはずでは……）,"（……记得现场好像并没发现<br>
　梅露露的手机……）"
0201Trial06_Hiro038,……ん？,……嗯？
0201Trial06_Hiro039,（バ、バカな……！<br>　これは、まさか……！）,"（不、不可能……！<br>
　怎么会……！）"
0201Trial06_Hiro040,くっ……！,唔……！
0201Trial06_Hiro041,（…………！）,（…………！）
0201Trial06_Hiro042,（もう１つのスマホ……！<br>　これはいったい……！）,"（另一部手机……！<br>
　这到底是怎么回事……！）"
0201Trial06_Hiro043,……ありがとう。<br>礼は正しく伝えるべきだろうな。,"……谢谢。<br>
我应该向你们好好表达谢意才对。"
0201Trial06_Hiro044,だが、大丈夫に見えるか？<br>このままいけば処刑を待つだけの身だ。,"但是，我看起来像没事的样子吗？<br>
照这样下去，我只能等着被处刑了。"
0201Trial06_Hiro045,（まさか……あの時……！<br>　スマホを持たされたのか……！？）,"（难道……是那个时候……！<br>
　被人塞了手机吗……！？）"
0201Trial06_Hiro046,（エマ……！<br>　私を……陥れるために……！）,"（艾玛……！<br>
　竟然……想陷害我……！）"
0201Trial06_Hiro047,（やっぱり……あいつが犯人……！<br>　すべての元凶だったんだ！）,"（果然……她才是凶手……！<br>
　是一切的元凶！）"
0201Trial06_Hiro048,（桜羽……エマ……！）,（樱羽……艾玛……！）
0201Trial06_Hiro049,（……なんだ……？）,（……怎么回事……？）
0201Trial06_Hiro050,（……は？）,（……哈？）
0201Trial06_Hiro051,（……私のことを犯罪者と決めつけている）,（……她已经完全认定我是罪犯了）
0201Trial06_Hiro052,（……ミリアには助けられた）,（……我被米莉亚帮了一把）
0201Trial06_Hiro053,（だが、なんなんだこいつは）,（话说，这家伙究竟是怎么一回事）
0201Trial06_Hiro054,（ただの目立ちたがり屋か？<br>　……とはいえ）,"（单纯只是爱出风头吗？<br>
　……不过）"
0201Trial06_Hiro055,（反論の隙は与えられたか）,（她给了我一个反驳的机会）
0201Trial06_Hiro056,（……この不利な状況、なんとか覆さないと……）,（……我必须想办法扭转目前的不利情况……）
0201Trial06_Hiro057,（……なるほど。<br>　なんとなく、レイアの思考が読めてきた）,"（……原来如此，<br>
　我大概能猜到蕾雅在想什么了）"
0201Trial06_Hiro058,（彼女はきっと……<br>　【何も考えていない】……！）,"（她肯定是……<br>
　【什么都没想】……！）"
0201Trial06_Hiro059,（正確には【自分が目立つことしか考えてない】……<br>　だろうか）,"（准确来说，她应该是……<br>
　【除了让自己出风头以外什么都没想】吧）"
0201Trial06_Hiro060,（だがこれは利用できるかもしれないな）,（不过，这一点或许可以利用一下）
0201Trial06_Hiro061,……さすがだな。,……真不愧是你啊。
0201Trial06_Hiro062,それに気付けるとは……<br>やはり、役者をやっていただけあって、<br>君は普段から洞察力が優れているのかな。,"居然能注意到这一点……<br>
不愧是当过演员的人，<br>
平时的洞察力就很出色呢。"
0201Trial06_Hiro063,そうだね。もちろんだよ。,是啊，当然了。
0201Trial06_Hiro064,（……証拠というよりは、証言だが）,（……与其说是证据，不如说是证词吧）
0201Trial06_Hiro065,その証言があるとないとでは、<br>事件の全容は大きく変わってくる……。,"这份证词的存在与否，<br>
将极大地改变案件的全貌……"
0201Trial06_Hiro066,（……そうなると、いいんだが）,（……它最好真的是）
0201Trial06_Hiro067,（ひとまずは考える時間を稼がせてもらおうか）,（眼下最重要的，是先为自己争取一些思考的时间）
0201Trial06_Hiro068,それにはアリバイを確認する必要がある。,因此，我们有必要认真审视不在场证明。
0201Trial06_Hiro069,だからレイア、<br>もう一度みんなのアリバイをまとめてもらってもいいかな？,"那么，蕾雅，<br>
你能再帮我总结一下大家的不在场证明吗？"
0201Trial06_Hiro070,（……よし、レイアに喋らせている今のうちに<br>　このもう１つのスマホの中身を確認しておこう）,"（……好，趁蕾雅在讲话，<br>
　让我确认一下手里另一部手机的内容）"
0201Trial06_Hiro071,（…………）,（…………）
0201Trial06_Hiro072,（……ふむ。<br>　どうやらこのスマホ、<br>　【データが初期化されている】ようだ）,"（……嗯，<br>
　看来这部手机，<br>
　【已经被恢复出厂设置】了）"
0201Trial06_Hiro073,（誰のものかはわからないが……<br>　おそらくは、メルルのものなんだろうな）,"（虽然不知道是谁的手机……<br>
　但很可能是梅露露的吧）"
0201Trial06_Hiro074,（元々私が持っていた方のスマホには、<br>　何も変わった様子はない。<br>　細工がされてもいないようだ）,"（我原有的那部手机<br>
　没有任何变化。<br>
　应该没有被人动过手脚）"
0201Trial06_Hiro075,ん？ ああ……。,嗯？啊，明白了……
0201Trial06_Hiro076,助かったよ、レイア。<br>ありがとう。さすがだ。,"帮大忙了，蕾雅。<br>
谢谢，真不愧是你。"
0201Trial06_Hiro077,（いつの間にリーダーに……？）,（她什么时候变成领袖了……？）
0201Trial06_Hiro078,……ああ、いいとも。<br>それは、当然……。,"……嗯，好啊。<br>
那个声音，毫无疑问是……"
0201Trial06_Hiro079,犯人の偽装だ。,凶手做的伪装。
0201Trial06_Hiro080,死体発見の４０分前、<br>犯人は現場に録音した音を流したんだ。,"在发现尸体40分钟前，<br>
凶手曾在现场播放过一段录音。"
0201Trial06_Hiro081,予行練習だよ。,是事先练习。
0201Trial06_Hiro082,録音した音が、狙ったタイミングで再生されるか……<br>それを犯人が試していたんだ。<br>音量を最小にしてね。,"凶手是在测试<br>
录音是否能在指定的时间正确播放。<br>
当然，手机音量也是调到最小的。"
0201Trial06_Hiro083,だから耳のいいレイアにしか聞こえなかったのさ。<br>犯人としては聞かせる気がなかったのにね。,"所以只有像蕾雅这样听力敏锐的人才能听到。<br>
凶手本来就没打算让人听到。"
0201Trial06_Hiro084,（おだてると<br>　どこまでもつけあがるな、彼女は）,"（这人真是一夸奖<br>
　尾巴就翘到天上去了）"
0201Trial06_Hiro085,（……レイアに嘆かれてしまった）,（……被蕾雅抱怨了）
0201Trial06_Hiro086,（……議論の流れが変わらなければ意味はない。<br>　もう一度考え直そう）,"（……如果无法改变现在的讨论方向，那就没有任何意义。<br>
　我得再重新考虑一下）"
0201Trial06_Hiro087,（死体発見時刻、<br>　第三者が現場から逃走した形跡はない）,"（在发现尸体的时候，<br>
　并没有发现第三者从现场逃走的痕迹）"
0201Trial06_Hiro088,（つまりそのタイミングで誰かが現場にいて、<br>　ビンを割った可能性は低いということだ）,"（也就是说，在那个时间点，<br>
　不太可能有人在现场打破玻璃瓶）"
0201Trial06_Hiro089,（だが、現場にはビン１本分、<br>　ガラスの破片が散らばっていた……）,"（但是，现场确实散落着<br>
　约有一瓶份量的玻璃碎片……）"
0201Trial06_Hiro090,（それが意味するのは、<br>　死体発見４０分前にレイアが聞いた音が――）,"（这意味着，<br>
　蕾雅在发现尸体40分钟前听到的声音，其实是——）"
0201Trial06_Hiro091,遠くから聞こえた反響音だ。,是从远处传来的回声。
0201Trial06_Hiro092,犯人は、殺害現場とはまったく別の場所で<br>ガラスビンを割ったんだ。,"凶手在并非杀人现场的某处<br>
打破了玻璃瓶。"
0201Trial06_Hiro093,だからその音は小さく聞こえた。<br>そう考えれば辻褄は合うよ。,"所以那个声音听起来才会那么微弱。<br>
这样一来，所有的事情就都能解释得通了。"
0201Trial06_Hiro094,それは君たちが死体を発見する際に聞いた【音】を<br>事前に録音するためだよ。,"那是为了提前录制下<br>
你们在发现尸体时听到的【声音】。"
0201Trial06_Hiro095,そこで録音しておいた音を<br>あとで再生したんだ。,"凶手提前在其他地方录制好玻璃破碎的声音，<br>
然后在之后播放了出来。"
0201Trial06_Hiro096,（全員を納得させるほど説得力のある説ではなかったか……）,（看来这个解释不足以让所有人信服……）
0201Trial06_Hiro097,（……議論の流れが変わらなければ意味はない。<br>　もう一度考え直そう）,"（……如果无法改变现在的讨论方向，那就没有任何意义。<br>
　我得再重新考虑一下）"
0201Trial06_Hiro098,（死体発見時刻、第三者が現場から逃走した形跡はない）,（在发现尸体的时候，并没有发现第三者从现场逃走的痕迹）
0201Trial06_Hiro099,（つまりそのタイミングで誰かが現場にいて<br>　ビンを割った可能性は低いということだ）,"（也就是说，在那个时间点<br>
　不太可能有人在现场打破玻璃瓶）"
0201Trial06_Hiro100,（だが、現場にはビン１本分、<br>　ガラスの破片が散らばっていた）,"（但是，现场确实散落着<br>
　约有一瓶份量的玻璃碎片）"
0201Trial06_Hiro101,（それが意味するのは、<br>　死体発見４０分前にレイアが聞いた音が――）,"（这意味着，<br>
　蕾雅在发现尸体40分钟前听到的声音，其实是——）"
0201Trial06_Hiro102,それは現場で、【本当にビンが割れた時の音】だ。,那其实就是在案发现场，【真正打破玻璃瓶时发出的声音】。
0201Trial06_Hiro103,現場のガラスの破片は、<br>ビン１本分しかなかったはずだ。,"案发现场的玻璃碎片，<br>
应该只有约一瓶的份量。"
0201Trial06_Hiro104,なら、２回もガラスの割れる音が響いたのは<br>おかしなことになる。,"那么，如果玻璃破碎的声音响了两次，<br>
那就非常奇怪了。"
0201Trial06_Hiro105,それが示すことは１つ……。,而这只能说明一件事……
0201Trial06_Hiro106,レイアが音を聞いたその時間こそ、<br>【真に犯行が行われた時間】だったんだ！,"蕾雅听到声音的那个时间，<br>
正是【真实作案的时间】！"
0201Trial06_Hiro107,……レイアの話が、<br>これまでの証言と食い違うのはたしかだ。,"……蕾雅的说法，<br>
确实与我们之前的证词有出入。"
0201Trial06_Hiro108,だけど……それは【１点】の矛盾を解決すれば<br>成立するんだ。,"但是……只要能解决【一处】关键矛盾，<br>
这个说法就能成立。"
0201Trial06_Hiro109,それが嘘だとすれば全ての辻褄が合う、<br>【１つの証言】とは……！,"只要【这一处证词】是虚假的，<br>
那么一切不合理之处就都能解释清楚了，<br>
而这处证词就是……！"
0201Trial06_Hiro110,もちろんそれは、<br>レイアの検死結果だ。,"当然就是<br>
蕾雅的验尸结果了。"
0201Trial06_Hiro111,実際の死亡時刻が異なるということは、<br>その検死結果とは当然、矛盾が発生する！,"如果实际的死亡时间与验尸结果不符，<br>
那么两者之间自然会产生矛盾！"
0201Trial06_Hiro112,…………。,…………
0201Trial06_Hiro113,（レイアは特に間違っていないか……）,（蕾雅的验尸结果并没有明显的错误吗……）
0201Trial06_Hiro114,（……今までの議論の内容を思い出そう）,（……让我仔细回想一下至今的讨论内容……）
0201Trial06_Hiro115,（死亡推定時刻が【死体発見の４０分前】なのであれば、<br>　【あの証言】は成立しない）,"（如果推定死亡时间真的是【发现尸体的40分钟之前】，<br>
　那么【那份证词】就不再成立）"
0201Trial06_Hiro116,（【証言者が彼女だけ】である、あの発言と）,（也就是【作证的只有她自己】的那个发言……）
0201Trial06_Hiro117,もちろんそれは、<br>死体発見直前のガラスの音だよ。,"当然就是指在发现尸体前不久，<br>
我们听到的玻璃破碎的声音。"
0201Trial06_Hiro118,ふたつの音が鳴った……。<br>それは明確な矛盾だ。,"玻璃破碎的声音响了两次……<br>
这本身就是一个明显的矛盾点。"
0201Trial06_Hiro119,（集団幻覚を疑うようなものか……）,（确实不该怀疑产生集体幻觉……）
0201Trial06_Hiro120,（……今までの議論の内容を思い出そう）,（……让我仔细回想一下至今的讨论内容……）
0201Trial06_Hiro121,（死亡推定時刻が【死体発見の４０分前】なのであれば、<br>　【あの証言】は成立しない）,"（如果推定死亡时间真的是【发现尸体的40分钟之前】，<br>
　那么【那份证词】就不再成立）"
0201Trial06_Hiro122,（【証言者が彼女だけ】である、あの発言と）,（也就是【作证的只有她自己】的那个发言……）
0201Trial06_Hiro123,もちろんそれは、<br>エマの証言であるメルルとの通話した時間だ。,"那当然就是艾玛的证词中提到的，<br>
她与梅露露通话的时间。"
0201Trial06_Hiro124,死体発見の４０分前にすでにメルルが殺されていたなら、<br>３０分前に通話することなんて不可能だ。,"如果梅露露在发现尸体40分钟前就已经遇害，<br>
那么艾玛就不可能在30分钟前还和她讲电话。"
0201Trial06_Hiro125,つまりエマの【メルルと通話した】という証言は<br>成り立たなくなる。,"也就是说，艾玛声称【与梅露露通过电话】的证词<br>
不再成立了。"
0201Trial06_Hiro126,エマ……嘘をついたんじゃないかな。,艾玛……你是不是在撒谎？
0201Trial06_Hiro127,君は……私を陥れるために……<br>メルルを……！,"你……为了要陷害我，<br>
不惜把梅露露……！"
0201Trial06_Hiro128,なに……を……！？,你说……什么……！？
0201Trial06_Hiro129,（エマはどうしても私のことを<br>　犯人に仕立て上げたいらしいな）,"（看来艾玛无论如何<br>
　都想把我渲染成凶手啊）"
0201Trial07_Hiro001,（エマ……。<br>　そんな嘘をついてまで私を犯人に<br>　仕立て上げようというのか）,"（艾玛……<br>
　你竟然不惜撒下这种谎<br>
　也要让我背上凶手的黑锅吗）"
0201Trial07_Hiro002,（……落ち着け。<br>　仮にそうだとして、どうして今このタイミングで<br>　攻めてきたのか……）,"（……我要冷静。<br>
　就算真是如此，为什么她偏要在这个时候<br>
　突然展开攻势呢……？）"
0201Trial07_Hiro003,（何か暴かれるとまずいことがあるのか……<br>　それとも……）,"（难道揭发这件事会对她产生什么不利吗……？<br>
　还是说……）"
0201Trial07_Hiro004,（……仮に真実だとしたら、<br>　なぜここまで隠そうとしていた？<br>　私が不利になるような情報を……？）,"（……假设她说的都是真的，<br>
　为什么她要隐瞒到现在？<br>
　明明这是对我不利的信息啊……？）"
0201Trial07_Hiro005,（……詳しく聞いてみる必要があるかもしれない）,（……也许有必要详细询问一下）
0201Trial07_Hiro006,それは嘘だ。<br>私はメルルを襲ってなどいない。,"她在说谎。<br>
我没有袭击梅露露。"
0201Trial07_Hiro007,仮に私が襲うとしたら、<br>電話をかける暇など与えるわけがない。,"如果我要袭击她，<br>
我就根本不会让她有机会打电话。"
0201Trial07_Hiro008,（罪状が殺人から強盗殺人に悪化してしまった……）,（罪名从杀人变成了抢劫杀人，情况变得更糟了……）
0201Trial07_Hiro009,（……事実を語っても<br>　証拠がなければ信じてもらえないか）,"（……就算我说出事实，<br>
　只要没有证据，就不会有人相信的吧）"
0201Trial07_Hiro010,（【私がメルルに襲われた】、<br>　などと言っても信じてもらえるわけがない）,"（就算我说【我被梅露露袭击了】……<br>
　也绝不会有人相信的）"
0201Trial07_Hiro011,（だが私が犯人ではない以上、<br>　エマが嘘をついているに違いない）,"（但既然我不是凶手，<br>
　那就一定是艾玛在说谎）"
0201Trial07_Hiro012,（メルルとエマが電話で話した内容を<br>　追求したうえで――）,"（我要追问清楚<br>
　梅露露和艾玛通话的内容，再接着——）"
0201Trial07_Hiro013,（時系列を洗うんだ……！<br>　エマの証言が抱えている矛盾を突きつけてやろう）,"（我得梳理清楚事件发生的顺序……！<br>
　揭露艾玛证词中存在的矛盾！）"
0201Trial07_Hiro014,……エマ。<br>どうして君は外へ出たのかな。,"……艾玛，<br>
你为什么要跑出去呢？"
0201Trial07_Hiro015,ラウンジにいる人間が誰も<br>【メルルが通ったのを見ていない】と言った――。,"会客厅里的人都说，<br>
【没有看到梅露露经过】——"
0201Trial07_Hiro016,メルルが逃げるとしたら、<br>人が多いであろうラウンジに向かうことが推測される。,"如果梅露露想要逃跑，<br>
可以推测她会往人多的会客厅方向跑。"
0201Trial07_Hiro017,なら、メルルが外に行った可能性は<br>低いと考えるべきじゃないかな。,"那么，梅露露会跑到外面的可能性<br>
应该很低才对，不是吗？"
0201Trial07_Hiro018,けれどメルルの死体は地下で見つかった……。,可是，梅露露的尸体最终是在地下被发现的……
0201Trial07_Hiro019,エマの証言とは矛盾している！,这和你的证词完全矛盾！
0201Trial07_Hiro020,（たしなめられてしまった……！）,（被制止了……！）
0201Trial07_Hiro021,（だが私が犯人ではない以上、<br>　エマが嘘をついているに違いない）,"（但既然我不是凶手，<br>
　那就一定是艾玛在说谎）"
0201Trial07_Hiro022,（メルルとエマが電話で話した内容を<br>　追求したうえで――）,"（我要追问清楚<br>
　梅露露和艾玛通话的内容，再接着——）"
0201Trial07_Hiro023,（時系列を洗うんだ……！<br>　エマの証言が抱えている矛盾を突きつけてやろう）,"（我得梳理清楚事件发生的顺序……！<br>
　揭露艾玛证词中存在的矛盾！）"
0201Trial07_Hiro024,……それで？<br>他にはどんなことを話したのかな。,"……所以呢？<br>
你们还聊了些什么内容？"
0201Trial07_Hiro025,具体性がないな。本当にメルルと喋ったのか？,你的说法很含糊啊。你真的有和梅露露通过电话吗？
0201Trial07_Hiro026,君の発言に信憑性があるとは思えない。,我不认为你的发言有任何的可信度。
0201Trial07_Hiro027,……そのぐらいにしてもらおうか。<br>いわれのない中傷は。,"……这种毫无根据的诽谤<br>
差不多该到此为止了吧。"
0201Trial07_Hiro028,考えてもみてくれ。<br>エマの証言には矛盾がある。,"请各位仔细想想吧。<br>
艾玛的证词中存在着矛盾。"
0201Trial07_Hiro029,メルルが私に【医務室で襲われた】……？,梅露露说，她【在医务室被我袭击】……？
0201Trial07_Hiro030,いやいや、そんなことは絶対にあり得ない。,不，这绝对不可能发生。
0201Trial07_Hiro031,――いいかい、絶対にだ。,——各位听清楚了，是绝对不可能发生。
0201Trial07_Hiro032,なぜならそのとき……<br>医務室には、【ナノカがいた】んだよ。,"因为那时……<br>
医务室里【有奈叶香在场】啊。"
0201Trial07_Hiro033,それはさきほどアンアンがまとめてくれた、<br>アリバイにも記載されている……。,"这一点在刚才安安整理的<br>
不在场证明中也有明确提及……"
0201Trial07_Hiro034,違うかい？ ナノカ。,没错吧？奈叶香。
0201Trial07_Hiro035,エマの話によれば、<br>メルルと電話したあとに<br>ラウンジでナノカと会ったそうじゃないか。,"按照艾玛的说法，<br>
她和梅露露通完电话后，<br>
在会客厅遇到了奈叶香，没错吧？"
0201Trial07_Hiro036,だがそのナノカは、<br>医務室で薬を探していたんだろう？,"但是，当时的奈叶香，<br>
不是应该正在医务室里找药吗？"
0201Trial07_Hiro037,エマ、君は嘘をついて私を犯人にしようとしたんだ。,艾玛，你在撒谎，你想把我塑造成凶手。
0201Trial07_Hiro038,そうでなければ、こんな矛盾は起こるはずがない……！,不然的话，不可能出现这种矛盾……！
0201Trial07_Hiro039,（……嘘？）,（……说谎？）
0201Trial07_Hiro040,（……あの口ぶりからして、<br>　ノアは私が嘘をついたのだと<br>　気付いていたのか）,"（……从诺亚的口吻来看，<br>
　她难道是察觉到<br>
　我在说谎了吗？）"
0201Trial07_Hiro041,（何を考えているかわからないが……鋭い子だ。<br>　敵に回したくはないな）,"（虽然不知道诺亚在想什么……但她真的很敏锐。<br>
　真不想和她为敌）"
0201Trial07_Hiro042,（……それはともかく、<br>　エマの隠し事……？）,"（……话说回来，<br>
　艾玛隐瞒了事情……？）"
0201Trial07_Hiro043,（何か、まだ隠していることがあるのか？）,（她还有什么事情瞒着我们吗？）
0201Trial07_Hiro044,……ノア。<br>私は何も嘘なんて付いていないよ。,"……诺亚，<br>
我没有说任何谎话哦。"
0201Trial07_Hiro045,……しかし、エマ。<br>君が何か隠していたというなら、<br>今のうちに言っておいた方がいいんじゃないかな。,"……不过，艾玛。<br>
如果你还有什么隐瞒的事情，<br>
还是现在说出来比较好。"
0201Trial07_Hiro046,……処刑されたらもう言えないのだからね。,……毕竟一旦被处刑，就再也说不出口了。
0201Trial08_Hiro001,（……虫唾が走る）,（……真叫人恶心）
0201Trial08_Hiro002,（……彼女は昔からこうだ。<br>　事なかれ主義で意志薄弱で、<br>　人に強く言い出せない……）,"（……她以前就是这副模样。<br>
　遇事就想息事宁人，意志薄弱，<br>
　总是无法坚定地对他人提出意见……）"
0201Trial08_Hiro003,（背中を押す者でもいなければ、<br>　こうして議論の場で自分の意見を発信することすら<br>　まともにできないんだ）,"（如果没有人在背后推她一把，<br>
　她甚至无法在正经讨论场合<br>
　好好地表达自己的观点）"
0201Trial08_Hiro004,（…………だが）,（…………只不过）
0201Trial08_Hiro005,（そんな彼女がわざわざ証言した言葉……<br>　何か裏があるのか？）,"（这样的她却主动给出这些证词……<br>
　难道背后有什么隐情？）"
0201Trial08_Hiro006,（……彼女が【嘘をついていない可能性】ぐらいは<br>　考えてみてもいいかもしれない）,"（……也许，我也应该考虑一下<br>
　她【并没有说谎的可能性】）"
0201Trial08_Hiro007,エマは嘘をついている。,艾玛在说谎。
0201Trial08_Hiro008,君の話はナノカの証言と<br>明確に食い違っているじゃないか。,"你的说法与奈叶香的证词<br>
明显有矛盾，不是吗。"
0201Trial08_Hiro009,それに君は私を<br>告発したかったわけじゃないと言ったが――。,"而且，你说你<br>
并不是有意要告发我，但是——"
0201Trial08_Hiro010,君が口出ししてきたことで<br>私への疑いが深まったのは事実だ。,"事实上，正因为你的这番话，<br>
大家对我的怀疑才变得更深了。"
0201Trial08_Hiro011,……君は、証言を隠していたわけではない。,……你根本不是在隐瞒证词。
0201Trial08_Hiro012,最も効果的なタイミングで証言すべく<br>機を見計らっていたんだ！,"你不过是在等待一个最关键的时机，<br>
然后再出面作证罢了！"
0201Trial08_Hiro013,（レイアの言いかたは鼻につくが、<br>　たしかにこのままでは埒が明かないな……）,"（虽然蕾雅说话的方式还是让人很不爽，<br>
　但她说的确实没错，这样争论下去也不会有任何结果……）"
0201Trial08_Hiro014,（……【エマとナノカの証言に矛盾がある】のは<br>　間違いない）,"（……【艾玛和奈叶香的证词之间存在矛盾】，<br>
　这一点是毋庸置疑的）"
0201Trial08_Hiro015,（だが……百歩譲って<br>　仮にエマが本当のことを言っているとしたら――）,"（但是……退一百步说，<br>
　假设艾玛说的是实话——）"
0201Trial08_Hiro016,（他の誰かが<br>　嘘をついていることになる）,"（那就意味着，现在在场的其他人中，<br>
　一定有人在说谎）"
0201Trial08_Hiro017,（証言の裏付けが取れない人間……）,（证词无法得到证实的人……）
0201Trial08_Hiro018,（それは……彼女だけだ）,（只有……她了）
0201Trial08_Hiro019,……そうか。<br>ナノカが嘘をついていたんだ。,"……我明白了，<br>
是奈叶香在说谎。"
0201Trial08_Hiro020,君が医務室にいたことを<br>証明できる人間はいるのかな。,"有人能证明<br>
你当时在医务室吗？"
