id,orig,trans
0101Trial02_Sherry012,それじゃあ、さっきの発言は撤回しちゃいます！,那我就撤回刚刚的发言咯！
0101Trial02_Sherry013,いいんですよぅ。<br>間違ってたのは納得しましたし！,"不就是认错而已，<br>
我也觉得自己搞错了！"
0101Trial02_Sherry014,私はその蝶の絵の情報を持っていませんでした。<br>新しい情報を手に入れたなら、<br>考えは変わるものですよ。,"我只是不知道那幅蝴蝶绘画的情报而已。<br>
既然得到了新情报，<br>
那我的想法自然会改变。"
0101Trial02_Sherry015,どういうことですか？,什么意思？
0101Trial03_Sherry001,……ちょっと待ってください。<br>ノアさんの死体の近くには、<br>凶器と思われる<br>【矢】が落ちていました。,"……等一下。<br>
疑似凶器的<br>
那个【箭矢】<br>
掉落在诺亚的尸体附近。"
0101Trial03_Sherry002,普通に考えるなら、<br>自分で刺したというよりも<br>【撃たれた】と考えるのが<br>自然じゃありませんか？,"按常理想，<br>
不是她自己刺伤自己，<br>
而是被人【射中】了，<br>
这样想才更自然，不是吗？"
0101Trial03_Sherry003,たしかに心臓に届くほど深く刺したなら、<br>矢がひとりでに抜けるのかは疑問ですけど……。,"既然箭头都插进了心脏，<br>
她一个人如何拔出箭，确实还存在疑点……"
0101Trial03_Sherry004,でも実際、血液で絵が描かれている以上、<br>【血が噴出して矢が抜けた】……ぐらいの事は<br>起こっていてもおかしくなさそうです。,"不过，她用血液画画已是既成事实……<br>
发生【拔出箭头血液喷出】这件事<br>
也并不算奇怪。"
0101Trial03_Sherry005,仮にあったとしても、<br>【使った証拠】にはなっても<br>【使ってない証拠】にはなりませんよね！,"假设可以检测指纹，<br>
也最多只能找到【用过的证据】，<br>
并不能找到【没用过的证据】哦！"
0101Trial03_Sherry006,……誰かが床に傷をつけた物を、<br>持ち去ったということでしょうか？,"……就是说有人<br>
将造成地板划痕的东西拿走了，对吗？"
0101Trial03_Sherry007,たしかに少なくとも、<br>死体を見た後に立ち去っている人物は<br>いるはずですもんね！,"说得对，至少还应该存在一位<br>
目击了尸体后<br>
离开的人物！"
0101Trial03_Sherry008,……さあ！<br>議論も盛り上がってきましたし、<br>次は死因についての話をしてみましょうか！,"……好啦！<br>
讨论越来越热烈了，<br>
接下来我们聊一聊死因吧！"
0101Trial04_Sherry001,ノアさんを殺した凶器について<br>もう一度詳しく<br>考えてみましょうか！,"那就再来<br>
认真想一想<br>
杀死诺亚的凶器的事吧！"
0101Trial04_Sherry002,えっと……<br>でも、たしか矢じりに血痕がありましたよね。,"呃……<br>
可是箭头上确实有血迹耶。"
0101Trial04_Sherry003,私にはノアさんの傷は、<br>あの矢の形状と同じ傷に見えましたよ？<br>メルルさんはどうですか？,"在我看来，诺亚的伤口<br>
和那支箭的形状是吻合的哦？<br>
梅露露你怎么看？"
0101Trial04_Sherry004,逆にエマさんはどうして矢が刺さってないと<br>思ったんですか？,"我倒想问，为什么艾玛你会觉得<br>
箭没有刺中她呢？"
0101Trial04_Sherry005,"ええ、間違いありません！<br>矢羽も少ないですし、<br>これは<ruby=""ようきゅうじゅう"">洋弓銃</ruby>の矢ですよ！","嗯，没错！<br>
尾部的箭羽比一般弓箭少，<br>
看来就是西洋弓枪的箭！"
0101Trial04_Sherry006,はい！ 正式にはクロスボウと言うらしいんですが……<br>それはともかく。,"嗯！英文名叫crossbow，<br>
所以又叫十字弓……不提这个了。"
0101Trial04_Sherry007,きっとラウンジにあったボウガンの矢ですね！,这一定就是会客厅的弩枪的箭没错！
0101Trial04_Sherry008,あ、それ私です。,啊，是我做的。
0101Trial04_Sherry009,ですからぁ……<br>ラウンジからボウガンを持ち出したのは<br>私ですよ？,"我说……<br>
从会客厅拿走弩枪的<br>
就是我哦？"
0101Trial04_Sherry010,えー？<br>だって危ないじゃないですか。,"咦～？<br>
你想啊，那东西不是很危险吗。"
0101Trial04_Sherry011,人を殺せるような道具が<br>誰でも使えるラウンジに<br>飾ってあるんですよ！,"一件能杀人的工具，<br>
竟堂而皇之地摆在<br>
人人都可以随意进出的会客厅里耶！"
0101Trial04_Sherry012,当然、気になりますよね！,我肯定很在意啊！
0101Trial04_Sherry013,まさかまさか〜！<br>そんなバレバレな事しませんよ～！,"怎么会呢～！<br>
这么漏洞百出的事，我才不会蠢到去做～！"
0101Trial04_Sherry014,ボウガンが犯行に使われたときのことを考えて<br>分解して構造を知っておいたんです。,"我是考虑到弩枪可能会被用于作案，<br>
所以想分解看看，了解它的构造。"
0101Trial04_Sherry015,……でもなんか<br>戻せなくなっちゃいましたけど。,"……只不过，<br>
我最后组装不回去了。"
0101Trial04_Sherry016,いえいえ〜！<br>違いますって～！,"不不不～！<br>
我就说不是啦～！"
0101Trial04_Sherry017,……それに私が盗んだボウガンには、<br>その時すでに【矢がなかった】んですよ。,"……而且我偷弩枪那时，<br>
那支箭其实【已经不见了】。"
0101Trial04_Sherry018,ええ、おそらく何者かが、私が借りる前にもう<br>矢を盗んでいたんでしょうね。,"嗯，恐怕在我借走弩枪之前，<br>
已经有人偷走了箭。"
0101Trial04_Sherry019,矢がないなら当然、<br>撃てませんよね！,"没有箭的话，<br>
我肯定没办法射箭啊！"
0101Trial04_Sherry020,ええ～！？<br>でも本当なんですよぉ～！,"欸欸～！？<br>
可是我说的都是真的～！"
0101Trial04_Sherry021,ほらほら！ ナノカさんも言っている通り、<br>私がお借りした時に<br>すでに矢はなかったんですって！,"你们看！就像奈叶香所说的那样，<br>
我借走弩枪的时候，<br>
箭已经不见了！"
0101Trial04_Sherry022,ええー！？ だとしたらわざわざ<br>ボウガンを盗んだなんて言い出しませんよ〜。<br>疑われるだけじゃないですかー。,"欸——！？早知道我就<br>
不说偷走弩枪的事了～<br>
我这不是白白被怀疑了吗——"
0101Trial04_Sherry023,そうですよ～！<br>それであってます！,"对啊～！<br>
就是这样！"
0101Trial04_Sherry024,……では改めて、<br>今の話の流れを整理しましょうか！,"……那么，重新来整理一下<br>
目前我们讨论的成果吧！"
0101Trial05_Sherry001,"私がボウガンをお借りしたのは<br><link=""Objection_01_01_05_01"">一昨日の晩</link>の事です。<br>その時には既に<br>矢が装填されていませんでした。","我是<link=""Objection_01_01_05_01"">前天晚上</link><br>
把弩枪借走的。<br>
那时弩枪上面<br>
已经没有箭了。"
0101Trial05_Sherry002,分解したパーツは<br>戻せなくなったので、<br>部屋の前のバケツに入れて<br>保管しておいたんです！,"因为我没办法<br>
用拆散的零件复原，<br>
于是我就把零件保存到<br>
房间前面的桶了！"
0101Trial05_Sherry003,そんなバレバレな事<br>しませんよ！<br>ぷんぷん！,"我才不会做<br>
这么漏洞百出的事！<br>
气鼓鼓！"
0101Trial05_Sherry004,エマさんもしかして、記憶を失って！？<br>大丈夫ですかー！？,"艾玛会不会是失忆了！？<br>
你没事吧——！？"
0101Trial05_Sherry005,私もわかりません！<br>適当に言うのは良くないですよエマさん！,"我也搞不懂呢！<br>
随便乱猜是不好的哦，艾玛！"
0101Trial05_Sherry006,あ！ それは……！,啊！那是……！
0101Trial05_Sherry007,それです！<br>それが分解したボウガンの部品ですよ！,"就是这些！<br>
这些就是我拆散的弩枪零件！"
0101Trial05_Sherry008,えー！？<br>ただお借りしただけなんですってばー！,"欸——！？<br>
我就说了我只是借来用了一下而已——！"
0101Trial05_Sherry009,ふふーん！<br>これで私の無実が証明されちゃいましたね！,"哼哼！<br>
这下可证明我的清白了吧！"
0101Trial05_Sherry010,くすん……。,哭哭……
0101Trial05_Sherry011,いくら力が強くても、<br>直接力を伝えないと致命傷になるほど<br>深くは刺さらないと思うんですけどね～……。,"就算有再大的力气，<br>
只要不是直接发力，<br>
我想也没办法造成那么深的致命伤口呢～……"
0101Trial05_Sherry012,それによほどの達人でない限り、<br>そんな簡単に的に当たるとも思えませんし！,"而且，如果没有很纯熟的技巧，<br>
我不觉得会这么简单就能丢中！"
0101Trial05_Sherry013,なるほど！<br>この中で空を飛べるのはただひとりです！,"原来如此！<br>
我们之中能飞起来的只有一个人！"
0101Trial05_Sherry014,つまり犯人は空中浮遊の魔法が使える<br>ハンナさんしかいないという事ですね！,"也就是说，会空中飘浮魔法的汉娜<br>
就是唯一的嫌疑犯！"
0101Trial06_Sherry001,お借りしただけですし、<br>ちょっと分解した<br>だけですよ～！,"我只是借来用了一下，<br>
稍微把它<br>
拆散了一下而已～！"
0101Trial06_Sherry002,エマさん、もしかして頭をぶつけたりしました？<br>記憶喪失ってヤツですか！？,"艾玛，你是不是撞到头了？<br>
所以失忆了！？"
0101Trial06_Sherry003,間違いなくボウガンのパーツですね！,毫无疑问，那就是弩枪的零件！
0101Trial06_Sherry004,無理ですよぉ。<br>全然元に戻りませんでしたし。<br>素人に組み立てることは不可能だと思います。,"不可能啦，<br>
不管怎样都没法复原。<br>
我想外行是不可能把它组装回去的啦。"
0101Trial06_Sherry005,エマさんは確認してないんですか？<br>ならちょっとの間、<br>静かにして待っててくださいね～！,"艾玛你没有确认吗？<br>
那你记得不要哭闹，乖乖等<br>
大姐姐我们聊完正事哦～！"
0101Trial06_Sherry006,少なくとも、<br>死体にタックルするような形で殺したなら、<br>返り血でべっちょりになってそうですね！,"至少，如果用冲撞的形式<br>
刺杀被害人，<br>
凶手身上也会沾满喷溅的血迹哦。"
0101Trial06_Sherry007,【現場不在証明】……<br>つまり、【アリバイ】……ですね～！,"嗯嗯……<br>
也就是所谓的【不在场证明】～！"
0101Trial06_Sherry008,だってだって、ミステリーの基本中の基本ですよ！？,可是可是，这是悬疑故事的基础中的基础耶！？
0101Trial06_Sherry009,そういえば私たちまだお互いのアリバイについては<br>お話していませんでしたよね～！,"说来我们好像都还没说过<br>
各自的不在场证明耶～！"
0101Trial06_Sherry010,う～ん、詳しい検死でもできたら死亡推定時刻が<br>わかるんですけどね～！,"唔～如果有办法详细验尸，<br>
就能搞明白推定死亡时间了～！"
0101Trial06_Sherry011,検死は探偵ではなく鑑識のお仕事なので～！,因为负责尸检的不是侦探，是鉴识官才对～！
0101Trial06_Sherry012,……ああ、目撃証言は重要ですね！<br>昨日の晩、最後にノアさんが生きているのを<br>見た人は誰なんでしょう？,"……是哦，目击证词很重要！<br>
昨天晚上最后看见<br>
诺亚还活着的是谁呀？"
0101Trial06_Sherry013,……………。,……………
0101Trial06_Sherry014,……あれ？<br>もしかして、誰もいないんですか？,"……哎呀？<br>
难道说没人见到过她？"
0101Trial07_Sherry001,ノアさんの部屋には朝まで誰も侵入できず、<br>死体は朝に発見された……。,"到早上为止没人能侵入诺亚的房间，<br>
而尸体是早上被发现的……"
0101Trial07_Sherry002,つまりノアさんは、<br>【昨夜の時点で死んでいた】という<br>ことですね～！,"也就是说，<br>
诺亚她<br>
【在昨晚就已经死掉了】～！"
0101Trial07_Sherry003,しかしそうなると、死亡推定時刻がだいぶ絞られて<br>来るんじゃないですか？,"不过，这么一来我们就能<br>
大概排查出可能的推定死亡时间了吧？"
0101Trial07_Sherry004,みなさんの夕飯の終了時間はだいたい２０時。<br>そして就寝時間は２２時ですね。,"大家晚餐的结束时间都在晚上8点左右。<br>
然后就寝时间是在晚上10点，对吧。"
0101Trial07_Sherry005,なので、この２時間の間に犯行が行われたことになります。,那么，可以判断凶案就是在这2小时内发生的。
0101Trial07_Sherry006,でもアリサさんがその時間部屋にいたのは<br>私が証言できますね～！<br>私も部屋で配信を見ていたので！,"不过我可以作证<br>
亚里沙那时在房间里～！<br>
因为我也在房间里看了直播！"
0101Trial07_Sherry007,まとめると、<br>ノアさんが生きているのが確認された１９時以降、<br>２０時～２１時以外は全員にアリバイがあるという事ですね！,"整理一下，<br>
诺亚确认还活着的时间是晚上7点以后，<br>
而除了晚上8～9点之外所有人都有不在场证明，对吧！"
0101Trial07_Sherry008,では他のみなさんのその時間帯は……。,那其他人在这个时间段里面的行动是……
0101Trial07_Sherry009,当時の時間については私も確認していますね～！<br>２０時から２１時頃までかかったと思いますよ！,"当时我也有确认时间哦～！<br>
晚上8点到9点之间我们应该还在那里！"
0101Trial07_Sherry010,あのとき見たのは、エマさんと、ハンナさんと<br>メルルさんと……。,"当时我们见到的人有艾玛、汉娜、<br>
梅露露……"
0101Trial08_Sherry001,……でもでも、ボウガンは使えなかったんですよ～？<br>矢を撃てないのに、どうやって外から<br>突き刺すんですか？,"……可是可是，弩枪已经用不了了哦～？<br>
既然射不了箭，那要怎样从外面<br>
刺伤她呢？"
0101Trial08_Sherry002,私も賛成です！<br>では事件を再現するつもりで、<br>状況を整理してみましょうか！,"我也赞成！<br>
那我们就试着重现整起案件，<br>
整理一下状况吧！"
0101Trial09_Sherry001,"はい！<br>まず<link=""Objection_01_01_09_01"">犯人が部屋を訪れた時</link>、<br>部屋は<link=""Objection_01_01_09_02"">白い塗料</link>で<br>覆われていました。<br>それをしたのは<br><link=""Objection_01_01_09_03"">ノアさん自身</link>ですよね。","好！首先，<br>
<link=""Objection_01_01_09_01"">凶手来到房间前的时候</link><br>
房间已经涂满了<link=""Objection_01_01_09_02"">白色颜料</link>。<br>
而这件事就是<br>
<link=""Objection_01_01_09_03"">诺亚自己</link>做的，<br>
没错吧。"
0101Trial09_Sherry002,だとしたら自動で殺人するような装置があるって事ですか？<br>でも現場からはそんな装置は見つかってないです。,"那就是说现场有可以自动杀人的装置咯？<br>
可是我们没找到有这样的装置耶。"
0101Trial09_Sherry003,さすがにその意見は無理があると思います！<br>証拠がない事が証拠です！,"你的主张实在是讲不通！<br>
没有证据就是最大的证据！"
0101Trial09_Sherry004,つまり、少なくともその時点の部屋も<br>塗料で塗り尽くされていたと考えた方が<br>自然じゃないですか？,"换言之，至少在那个时间点，<br>
房间已经涂满了颜料，<br>
这样想才更自然吧？"
0101Trial09_Sherry005,あれれ～？<br>でもそれだと、血痕や死体に<br>塗料が付いていないのには違和感がありますね～。,"哎呀呀～？<br>
可是这么一来，<br>
血迹和尸体上没沾到颜料就很不自然了耶～"
0101Trial09_Sherry006,空を飛べる魔法が使える人って事ですよね？,就是说还有其他人会用飞空的魔法？
0101Trial09_Sherry007,それとも……ハンナさん以外の人が空を飛べる証拠でも<br>持っているんですか？,"还是说……你有证据证明<br>
有除了汉娜之外的人会飞？"
0101Trial09_Sherry008,でも私の見た感じでは死体の傷と矢の形は合っていましたし、<br>矢も血だらけで刺さっていないと考えるのは不自然かもです。,"可是在我看来，尸体的伤口和箭头的形状吻合，<br>
箭上面也沾满了血，如果没用来刺杀就太不自然了。"
0101Trial09_Sherry009,たしかにそんなのがあったら<br>全て解決するかもしれませんけど……。,"的确如果有这样的东西，<br>
问题就全部解决了……"
0101Trial09_Sherry010,でもそんな装置、どこにもないですよね？,可是，我们哪里都没找到这样的机器耶？
0101Trial09_Sherry011,でもでも、それだけだと少し距離が足りなくないですか？<br>そのホウキだけだと、せいぜい２メートルぐらいですよね～。,"可是可是，这样的话距离似乎还不太够耶？<br>
只用那把扫帚，最多也就伸个2米左右～"
0101Trial09_Sherry012,外からノアさんの位置までは、<br>少しリーチが足りてないように思えるんですけど……。,"要从外面伸到诺亚的所在位置，<br>
我想距离还是不太够……"
0101Trial09_Sherry013,じゃあホウキじゃない長い物っていうのは……？,那除了扫帚，其他的长物体是怎么来的……？
0101Trial09_Sherry014,えーっと……それだと矛盾しませんか？<br>犯人は外から中に足を踏み入れないために使ったのに……。,"呃……这不是矛盾了吗？<br>
明明凶手是为了不走进房间里才准备的……"
0101Trial10_Sherry001,……特にレイアさんが殺害を準備していた証拠には<br>ならなそうですけどねー？,"……我觉得它大概证明不了<br>
蕾雅准备过杀人哦～？"
0101Trial10_Sherry002,べつにそれとホウキを組み合わせて長槍が作られた……<br>というわけでもありませんよね？,"用这样东西和扫帚组合就可以制作长枪……<br>
你不会想说这个吧？"
0101Trial10_Sherry003,……あれ？<br>でもノアさんの首に絞められたような跡は<br>ありませんでしたよ？,"……咦？<br>
可是诺亚的脖子上面<br>
没有被勒脖子的痕迹耶？"
0101Trial10_Sherry004,ええと……リボンをロープのようにして、<br>ノアさんを引っ張ったってことですか？,"呃……你是说，把发带当成绳子，<br>
把诺亚拖近凶手处，对吗？"
0101Trial10_Sherry005,つまりリボンを使ってホウキと矢を組み合わせ……<br>【長い槍】を作ったってことですね！,"也就是说，凶手用发带将扫帚和箭组合起来……<br>
制作了一把【长枪】，是吧！"
0101Trial10_Sherry006,おかしな所？ どんなところです？,疑点？在哪里？
0101Trial11_Sherry001,でもノアさんの魔法で<br>こんな状況再現できるんですかね～？,"可是用诺亚的魔法<br>
真的能重现这样的状况吗～？"
0101Trial11_Sherry002,たしかに、なんでもありならそうなっちゃいますよね～！,确实，这样的话随便怎么想都说得通了～！
0101Trial12_Sherry001,それに心臓の鼓動を制御できるなら、<br>動きを止めて【病死】してもらった方が<br>完全犯罪としては簡単そうですよね～！,"而且，如果能控制心跳的话，<br>
还不如让心跳停止制造【病死】，<br>
轻松实现完美犯罪呢～！"
0101Trial12_Sherry002,ですね！<br>エマさんの推理はここまで筋が通っていると思いますし、<br>検討の余地はまだあります！,"说得对！<br>
我觉得艾玛的推理到现在为止都说得通，<br>
还有可以讨论的空间！"
0101Trial13_Sherry001,では物理的に<br>残っていた証拠を<br>もう一度<br>検討してみましょうか！,"那么我们就<br>
重新讨论一下<br>
留存下来了的<br>
实体证据吧！"
0101Trial13_Sherry002,"たとえば……<br>ナノカさんのリボンとかは<br>どうでしょうね？<br>これは確実に<br><link=""Objection_01_01_13_01"">犯人さんが使用した物</link>、<br>ですよね！","比如说……<br>
奈叶香的发带，<br>
怎么样？<br>
这个的确是<br>
<link=""Objection_01_01_13_01"">凶手用过的东西</link>，<br>
没错吧！"
0101Trial13_Sherry003,そういえば現場には<br>蝶の絵もありましたよね。,"说起来，现场不是<br>
有出现蝴蝶的绘画吗。"
0101Trial13_Sherry004,実は何の変哲もない<br>ホウキに見えて、<br>魔法のホウキだったり<br>するんでしょうか！？,"看起来<br>
平平无奇的扫帚<br>
会不会其实是<br>
一把魔法扫帚！？"
0101Trial13_Sherry005,でも犯人が持ち去ったことには変わりないですよね？<br>現場から消えてるんですし。,"可是凶手把发带拿走这件事没变吧？<br>
毕竟都从现场消失了。"
0101Trial13_Sherry006,つまり、無駄な議論って事ですね！,也就是说，讨论这个没有意义呢！
0101Trial13_Sherry007,つまり昔から湖にあったとかではなく、<br>最近湖に投棄された物というわけですね～！,"也就是说，发带不是以前就掉在湖边的，<br>
而是最近才被丢到湖边的～！"
0101Trial13_Sherry008,ですね～！<br>ホウキにおかしなところはありませんでした！,"就是啊～！<br>
扫帚根本没什么好奇怪啦！"
0101Trial13_Sherry009,魔法のホウキだったってことですね！,你说这是魔法扫帚对吗！
0101Trial13_Sherry010,でもでも、ホウキは隅々まで調べましたけど<br>何もついてませんでしたよ？,"可是可是，我们从头到尾仔细调查了扫帚，<br>
上面什么东西都没沾上耶？"
0101Trial14_Sherry001,そういえば……配信ではレイアさん、<br>剣を使った曲芸をさせられていましたね？,"说起来……蕾雅在直播的时候<br>
好像用剑耍过杂技来着？"
0101Trial14_Sherry002,ええっ！？ 衝撃の事実です！<br>どうしてそう思うんですか！？<br>教えてくださーい！,"欸欸！？令人震惊的事实！<br>
你为什么会这么想！？<br>
请你告诉我！"
0101Trial14_Sherry003,……なぁんだ。ワクワクして損しました。<br>エマさんにはがっかりですね～。,"……什么嘛，害我白高兴一场。<br>
我对你真的很失望～"
0102Adv01_Sherry001,ふむ、そうなると、ナノカさんは<br>魔法で黒幕がいることがわかったと？,"唔，那也就是说，<br>
奈叶香你是通过魔法，得知了有幕后黑手，对吗？"
0102Adv01_Sherry002,なるほどぉ……魔女見習いの私たちでは、<br>まだうまく魔法をつかいこなせていないんですね。,"原来如此……看来我们这些实习魔女<br>
对魔法掌握得还不是很熟练呢。"
0102Adv01_Sherry003,ナノカさんが嘘をついていると？<br>あなたは本当に佐伯ミリアさんなのでしょうか？,"那你的意思是奈叶香在说谎？<br>
你真的是佐伯米莉亚吗？"
0102Adv01_Sherry004,どうやら牢屋敷が揺れているようですね……！,感觉监牢好像在晃动……！
0102Adv02_Sherry001,あ、じゃああれやります？<br>手を重ねて決起。えいえいおー！ って。,"对了，要不要做下那个仪式？<br>
大家手叠在一起，大喊鼓舞士气的那个。"
0102Adv02_Sherry002,でももうすぐ<br>自由時間終わっちゃいますねぇ。,"可是放风时间<br>
马上就要结束了。"
0102Adv03_Sherry001,マーゴさんはナノカさんと同室……<br>何かそれが関係しているのかもしれません。,"玛格和奈叶香是住在一起的……<br>
说不定和这件事有关。"
0102Adv03_Sherry002,はえぇ……。,哇……
0102Adv03_Sherry003,これはマーゴさんの魔法でしょうか？<br>劇的なびふぉーあふたーみたいな感じの。,"这些是你用魔法变出来的吗？<br>
变化大得太夸张了。"
0102Adv03_Sherry004,このお部屋を見せたくて<br>私たちをここへ呼んだのでしょうか？,"你把我们叫来<br>
就是为了让我们看这个房间吗？"
0102Adv03_Sherry005,って、私たち、<br>ぜんぜん脱獄計画練ってませんね！？,"不对，<br>
我们完全没制定越狱计划吧！？"
0102Adv03_Sherry006,……でも、マーゴさんのあり方が<br>一番正しいかもしれませんね。,"……不过，也许玛格的生存方式<br>
是最合理的。"
0102Adv03_Sherry007,ストレスがたまればたまるほど魔女化に近付く。<br>それならストレスのない生活を送れば良い。,"精神压力积攒得越多，就会越容易魔女化。<br>
既然如此，那不要让自己有压力就好了。"
0102Adv03_Sherry008,マーゴさんを見ていたら<br>彼女はありのまま、自由に生きていて、<br>魔女化しそうにないなあって思って。,"我看玛格她<br>
还是和先前一样，活得自由自在的，<br>
不像会变成魔女的样子。"
0102Adv03_Sherry009,そうですね。<br>そして殺人衝動が高まっているナノカさんが<br>行方をくらましている。,"是啊。<br>
而杀意变重的奈叶香<br>
现在行踪不明。"
0102Adv03_Sherry010,次に出てくるのは、<br>殺人者としてかもしれませんね。,"或许下次再现身时，<br>
她已经成了杀人犯。"
0102Adv03_Sherry011,返り討ちにする方法もありますよ。<br>見かけたら即ぶっ潰してしまえばいいんです！,"我们也有反击的办法。<br>
一旦发现她，立刻把她打倒就行！"
0102Adv03_Sherry012,……あれ？<br>私、何か変なこと言っちゃいました……？,"……咦？<br>
我说得不对吗……？"
0102Adv03_Sherry013,魔女になってるなら簡単に死なないですし、殺人には<br>ならないから大丈夫かな～って思ったんですよ。,"要是变成了魔女的话，她就不会轻易死掉了，<br>
只是反击一下又不至于杀死它，应该没事啦。"
0102Adv03_Sherry014,魔女相手でも、<br>ちょっと動きを止めることくらいはできるかな？ って。,"哪怕对手是魔女，<br>
让它暂时不能行动，我们还是能做到的吧？"
0102Adv03_Sherry015,たしかに。反撃はちゃんと確証を得てからですね。<br>てへっ、気をつけます！,"说得也是，等我们拿到确凿的证据再说反击的事吧。<br>
欸嘿，我以后会注意的！"
0102Adv04_Sherry001,ほうほう、どれどれ。,这样啊，让我看看。
0102Adv04_Sherry002,……私のことなんだと思ってるんです？,……你把我当成什么人了？
0102Adv04_Sherry003,それにしてもこの本私には読めないみたいです。,不过话说回来，我看不懂这本书耶。
0102Adv04_Sherry004,あ！ 本当です！<br>この絵の女の子、ちょっと浮いてる！,"啊！真的耶！<br>
这张画上的女孩有一点飘起来了！"
0102Adv04_Sherry005,ん……？ でも、魔法が強くなったら、<br>魔女化が進むってことですよね……？,"嗯……？可是，魔法变强的话，<br>
也就意味着进一步魔女化吧……？"
0102Adv04_Sherry006,私は力が強いです！,我的魔法是怪力！
0102Adv04_Sherry007,ただ、誰かの魔法でもかかっているのか<br>あの塀は私の力をもっても壊せません。<br>のぼるのも不可能でした。,"但那堵围墙可能是施了什么魔法，<br>
连我的能力都无法破坏，<br>
也没办法爬上去。"
0102Adv04_Sherry008,マーゴさんの魔法はなんなんでしょう！？,玛格你的魔法是什么呢！？
0102Adv04_Sherry009,どうしました、エマさん？,怎么了，艾玛？
0102Adv05_Sherry001,やっぱりこの塀、高いですねえ。<br>うーん、破壊できればいいんですけど……。,"这个围墙真的好高啊。<br>
嗯——，要是能破坏掉就好了……"
0102Adv05_Sherry002,試しにもう１回殴ってみていいですか？,我可以试着再揍一顿吗？
0102Adv05_Sherry003,国の陰謀か……<br>はたまた誰かの魔法じゃないでしょうか。,"也许是国家的阴谋……<br>
或者是其他人施加了魔法。"
0102Adv05_Sherry004,そうなると、死後も魔法の効果は永続的……<br>ってことになりますかね。,"如果是这样，那就是说……<br>
就算人死了，魔法的效果也永远不会消失。"
0102Adv05_Sherry005,これまで捕まってきた少女たちは<br>ほぼ死んでいるでしょうし。,"因为以前被抓的少女们<br>
估计都差不多死光了呢。"
0102Adv05_Sherry006,……どう思います？ ミリアさんのこと。,……你对米莉亚是什么看法？
0102Adv05_Sherry007,黒幕かもしれないって思います？,你觉得她有可能是幕后黑手吗？
0102Adv05_Sherry008,でも中身がおじさんなの、<br>内緒にしてましたよね。怪しいと思うんですけど。,"可是她一直隐瞒着<br>
灵魂是大叔这件事吧。我觉得她很可疑。"
0102Adv05_Sherry009,ミリアさん。,米莉亚。
0102Adv05_Sherry010,あなたはどうして<br>ミリアさんと入れ替わったんですか？,"为什么你要和<br>
米莉亚交换身体？"
0102Adv05_Sherry011,気になって仕方ないんですよぉ。教えてください！<br>なんで女の子の体を奪ったんですか？,"我真的很好奇嘛。告诉我吧！<br>
你为什么要抢走女孩子的身体？"
0102Adv05_Sherry012,怪しいですよねぇ。,很可疑吧。
0102Adv05_Sherry013,ハエじゃなくて妖精さんがいいです……。,不要叫我苍蝇啦，叫小仙子也好啊……
0102Adv05_Sherry014,ですです！ エマさんが思いついたんです！<br>【気球】を作ろうって！,"是的是的！艾玛想到了一个主意！<br>
那就是做个【热气球】！"
0102Adv05_Sherry015,我々は気球を飛ばす場所を探してます！,而我们负责寻找升起热气球的地点！
0102Adv05_Sherry016,あっさり落ちそうですね。<br>だいぶチョロい気がします、彼女。,"一下子就被说动了呢。<br>
我感觉她应该很好拿捏耶。"
0102Adv05_Sherry017,あれれ……。,咦～……
0102Adv05_Sherry018,落ち着いてくださいミリアさん！<br>当たってません！,"冷静一点米莉亚！<br>
子弹没有射中你！"
0102Adv05_Sherry019,仕方ないですね。<br>背負っていきます！ よいしょっと！,"真拿你没办法。<br>
我来背你！嘿咻！"
0102Adv05_Sherry020,なら、そのまましっかり捕まっててください！,那就请你好好抓牢我！
0102Adv06_Sherry001,おじさんのせいじゃありませんよ！<br>あ、おじさんって言っちゃいました。,"那不是大叔你的错！<br>
啊，不小心叫你大叔了。"
0102Adv06_Sherry002,なんだかミリアさんといると、<br>脱力してしまいますね。ある意味癒し系ですよ。,"感觉和米莉亚在一起的时候，心情都没那么紧张了。<br>
某种意义上来说，她也算是治愈系角色呢。"
0102Adv06_Sherry003,そこに関しては<br>エマさんにお願いするしかありませんね。,"看来这件事<br>
只能拜托艾玛你了。"
0102Adv06_Sherry004,……はええ、ミリアさん、<br>どうやってアンアンさんを手なずけたんでしょう？,"……不是吧，米莉亚<br>
到底是怎么驯服安安的？"
0102Adv06_Sherry005,ああ、保護者みたいな感じでしょうか？,哦，类似于监护人的角色吗？
0102Adv06_Sherry006,では、私とメルルさんは<br>マーゴさんの部屋に行きます？,"那，我和梅露露<br>
去玛格的房间一趟咯？"
0102Adv06_Sherry007,ああ、でも私は来んなって言われてるんでしたぁ。<br>邪魔にしかならないって、ひどいです！,"说起来，她们之前叫我不要过去耶。<br>
说我只会碍手碍脚，太过分了！"
0102Adv09_Sherry001,私もお手伝いしたいんですってば。<br>こう見えて手先は器用なんですよ。,"都说了我也想帮帮忙啊。<br>
别看我这样，其实我手很巧的。"
0102Adv09_Sherry002,ほら、貸してください。,好啦，你就拿来给我吧。
0102Adv09_Sherry003,えー？ そんなこと言っていいんですかー？<br>処刑されちゃいますよー？,"欸？你确定要这么说吗？<br>
会被处刑的哦？"
