id,orig,trans
0101Trial04_Ema011,ちょっと待って！<br>……犯人が矢を投げたとは<br>限らないんじゃないかな。,"等一下！<br>
……我想，凶手不一定是<br>
投掷了箭矢吧。"
0101Trial04_Ema012,ア、アリサちゃん落ち着いて……！,亚、亚里沙你冷静下……！
0101Trial04_Ema013,……うん。わかった。<br>やってみよう……！,"……嗯，我知道了。<br>
来试试看吧……！"
0101Trial04_Ema014,（凶器が【投げた】以外でどう使われたのか……<br>　手がかりになる情報をみんなと共有するんだ！）,"（凶器是如何通过【投掷】以外的手段使用的……<br>
　我要把这份线索分享给大家才行！）"
0101Trial04_Ema015,（怒られちゃった……！<br>　もう一度考え直してみよう……！）,"（惹她生气了……！<br>
　重新再思考一下吧……！）"
0101Trial04_Ema016,……ねぇ、これを見てアリサちゃん。,……亚里沙，请你看一下这个。
0101Trial04_Ema017,これって……<br>ボウガンの矢なんだ。,"这个其实是……<br>
弩枪的箭。"
0101Trial04_Ema018,……ナノカちゃん。<br>昨日ラウンジにあったボウガンが<br>無くなったって言ってたよね？,"……奈叶香，<br>
你昨天说过<br>
会客厅里的弩枪不见了，对不对？"
0101Trial04_Ema019,……ナ、ナノカちゃん。,……你、你可以回答一下吗？
0101Trial04_Ema020,（よかった……！<br>　答えてくれた……！）,"（太好了……！<br>
　她回应我了……！）"
0101Trial04_Ema021,昨日の夜、ナノカちゃんがラウンジのボウガンが<br>なくなってた事に気付いて<br>教えてくれたんだよ。,"昨天晚上，奈叶香发现<br>
会客厅里的弩枪不见了，<br>
还把这事告诉了我。"
0101Trial04_Ema022,きっと、そのボウガンの矢が<br>これなんだと思う。,"我想，这支箭一定<br>
就是弩枪用的箭。"
0101Trial04_Ema023,う、うん……！<br>細かい事だけど……。<br>道具を使ったかどうかって、大きな違いかと思って。,"嗯、嗯……！<br>
虽然是很细枝末节的事……<br>
但是我想，有没有借助工具，可能会造成很大的差别。"
0101Trial04_Ema024,（良かった……！<br>　アリサちゃん、納得してくれた……！<br>　やっぱり話せばわかってくれるんだ！）,"（太好了……！<br>
　亚里沙认可我的主张了……！<br>
　只要说清楚，她真的会理解我！）"
0101Trial04_Ema025,な、なんでシェリーちゃん、<br>そんなことを……！？,"为、为什么，雪莉，<br>
你为什么要做这样的事……！？"
0101Trial04_Ema026,矢が……？,箭不见了……？
0101Trial04_Ema027,（ナノカちゃんが……<br>　自分から喋ってくれた！）,"（奈叶香……<br>
　她竟然主动开口了！）"
0101Trial04_Ema028,ナノカちゃん……<br>それってどういうこと？,"奈叶香……<br>
这究竟是怎么一回事？"
0101Trial04_Ema029,（シェリーちゃんがボウガンを盗んで分解した……？<br>　でも殺した犯人とは限らない……よね……？）,"（雪莉偷了弩枪后把它拆解了……？<br>
　不过也没法认定她就是杀人凶手……吧……？）"
0101Trial05_Ema001,そういえば……！,听你这么一说……！
0101Trial05_Ema002,（たしかにメルルちゃんの言う通りかも……。<br>　もう一度魔女図鑑を確認してみよう……！）,"（也许梅露露她说得对……<br>
　再确认一下魔女图鉴吧……！）"
0101Trial05_Ema003,それって本当かな……？<br>シェリーちゃんの記憶違いで、一昨日よりもっと<br>前だったんじゃ……。,"真的是这样吗……？<br>
会不会是你记错了，<br>
其实是比前天更早……"
0101Trial05_Ema004,（小学生扱いされちゃった……！）,（被人当成小学生了……！）
0101Trial05_Ema005,（もう一度考えてみよう……。<br>　みんなの証言……確認するんだ！）,"（重新思考一遍吧……<br>
　我要认真确认……大家的证词！）"
0101Trial05_Ema006,昨日の晩より後だった可能性はないかな？<br>シェリーちゃんの思い違いとか……。,"有没有可能是前天晚上之后才发生的？<br>
会不会是你记错了……"
0101Trial05_Ema007,（頭を疑われちゃった……！）,（被她怀疑头脑是不是出问题了……！）
0101Trial05_Ema008,（もう一度考えてみよう……！<br>　みんなの話をちゃんと聞くんだ……！）,"（重新思考一下吧……！<br>
　我要认真听大家说的话才行……！）"
0101Trial05_Ema009,ちょっと待って！ この証拠品が、シェリーちゃんが<br>殺せない事を証明してるよ！,"等一下！这件证物可以证明<br>
雪莉无法行凶！"
0101Trial05_Ema010,みんな！ シェリーちゃんの言ってることは<br>本当だと思うんだ……！<br>これを見て！,"大家听我讲！我是真心相信<br>
雪莉她讲的是实话……！<br>
请看一下这个！"
0101Trial05_Ema011,（見せる物を間違ったみたい……！<br>　もう一度落ち着いて考えよう！）,"（看来搞错出示的物品了……！<br>
　重新冷静思考一下吧！）"
0101Trial05_Ema012,みんな！ シェリーちゃんの言ってることは<br>本当だと思うんだ……！<br>これを見て！,"大家听我讲！我是真心相信<br>
雪莉她讲的是实话……！<br>
请看一下这个！"
0101Trial05_Ema013,……これ、メルルちゃんと見つけたんだ。<br>通路のバケツでさ。,"……这个是梅露露她发现的。<br>
就在过道上的桶里面。"
0101Trial05_Ema014,えっと……そこが問題じゃなくって……。,呃……问题不在那里……
0101Trial05_Ema015,……実はボクたちがこれを見つけたのは、<br>【昨日の夕方】なんだ。,"……其实我们<br>
【昨天傍晚】就发现这个了。"
0101Trial05_Ema016,ボクとメルルちゃんは、<br>これを見つけた直後にノアちゃんと会ってるんだよ。,"我和梅露露她发现这个之后，<br>
没过多久就见到诺亚了。"
0101Trial05_Ema017,つまりノアちゃんが生きているとき、<br>このボウガンはもう分解されていた……。,"也就是说，诺亚还活着的时候，<br>
这把弩枪就已经被拆散了……"
0101Trial05_Ema018,このボウガンを使うことは、<br>物理的に不可能なんだ！,"从物理层面讲，她不可能<br>
使用这把弩枪！"
0101Trial05_Ema019,（このままだとハンナちゃんが犯人として<br>　指名されちゃうかも……。<br>　でも本当にこれでいいのかな……？）,"（这样下去，汉娜会被大家<br>
　指认为凶手的……<br>
　这样真的好吗……？）"
0101Trial05_Ema020,そ、そりゃあハンナちゃんが犯人だなんて<br>信じられないよ……！,"当、当然了，我才不会相信<br>
汉娜她是凶手……！"
0101Trial05_Ema021,犯人だった場合のこと……？,假设她是凶手……？
0101Trial06_Ema001,（他の可能性がないわけじゃないけど、<br>　一番怪しいのはたしかにハンナちゃんなのかも……）,"（并不是没有其他可能性，<br>
　只不过目前最可疑的还是汉娜……）"
0101Trial06_Ema002,（メルルちゃんの違和感……<br>　いったいなんだろう。<br>　もう一度考えてみよう！）,"（梅露露她感受到的不对劲……<br>
　究竟会是什么呢。<br>
　再重新思考一下吧！）"
0101Trial06_Ema003,……待って、レイアちゃん！<br>ノアちゃんは本当にボウガンが壊された後に<br>死んだのかな……？,"……等一下，蕾雅！<br>
诺亚她真的是<br>
在弩枪坏掉后才身亡的吗……？"
0101Trial06_Ema004,え？,欸？
0101Trial06_Ema005,……そう、なるかも……。,……或许，是这样没错……
0101Trial06_Ema006,（記憶を疑われちゃった……！）,（被她怀疑记忆出错了……！）
0101Trial06_Ema007,うん……！<br>みんなが見落としてることが何かあるはず……！,"嗯……！<br>
肯定有什么地方大家遗漏了才对……！"
0101Trial06_Ema008,……待って、レイアちゃん！<br>ボウガンが破壊されたって……<br>その証拠はあるの？,"……等一下，蕾雅！<br>
你说弩枪被破坏了……<br>
有证据证明这件事吗？"
0101Trial06_Ema009,えっと……<br>もしかしたらもう１台ある可能性も……。,"呃……<br>
说不定还另有一把弩枪……"
0101Trial06_Ema010,（ううっ！<br>　妄想癖扱いされちゃった……。<br>　根拠のない発言は控えよう……）,"（呜呜！<br>
　被她当成臆想症病患了……<br>
　无凭无据的话还是不要乱说好了……）"
0101Trial06_Ema011,うん……！<br>みんなが見落としてることが何かあるはず……！,"嗯……！<br>
肯定有什么地方大家遗漏了才对……！"
0101Trial06_Ema012,……待って、レイアちゃん！<br>このボウガン……<br>まだ使えるかもしれないよ！,"……等一下，蕾雅！<br>
这把弩枪……<br>
或许还有办法使用！"
0101Trial06_Ema013,こう……なくなった部分を代用したりすれば、<br>どうにか……！,"像这样……只要有缺失部分的替代品，<br>
总有办法……！"
0101Trial06_Ema014,（使い物にならないって言われちゃった……！）,（被她骂我没用了……！）
0101Trial06_Ema015,うん……！<br>みんなが見落としてることが何かあるはず……！,"嗯……！<br>
肯定有什么地方大家遗漏了才对……！"
0101Trial06_Ema016,……待って、レイアちゃん！<br>そもそも……<br>本当にノアちゃんは刺されていたのかな？,"……等一下，蕾雅！<br>
说到底……<br>
诺亚她真的有被刺伤吗？"
0101Trial06_Ema017,（子どもをたしなめるみたいに、<br>　黙ってろって言われちゃった……）,"（被她当小孩看了，<br>
　还喊我闭嘴……）"
0101Trial06_Ema018,うん……！<br>みんなが見落としてることが何かあるはず……！,"嗯……！<br>
肯定有什么地方大家遗漏了才对……！"
0101Trial06_Ema019,……待って、レイアちゃん！<br>ハンナちゃん以外でも<br>飛び越えられない距離じゃないよね？,"……等一下，蕾雅！<br>
这个距离不算太远，除了汉娜，<br>
其他人也有办法跳过去才对吧？"
0101Trial06_Ema020,……ええと、なら、<br>ノアちゃんを踏むような形で……。,"……呃，那，如果是<br>
踩着诺亚的身体呢……"
0101Trial06_Ema021,（ミリアちゃんにまで呆れられちゃった……！）,（连米莉亚都无语了……！）
0101Trial06_Ema022,うん……！<br>みんなが見落としてることが何かあるはず……！,"嗯……！<br>
肯定有什么地方大家遗漏了才对……！"
0101Trial06_Ema023,……いや、レイアちゃん。<br>１つ見落としている証拠があるよ。,"……不对，蕾雅。<br>
有一样证据你看漏了。"
0101Trial06_Ema024,……床に残されていた傷跡だよ。,……就是地板上遗留的划痕哦。
0101Trial06_Ema025,レイアちゃんはさっき<br>【犯人は一切の痕跡を残してない】って言ってたよね。,"你刚才说，<br>
【凶手没留下任何痕迹】，对吗。"
0101Trial06_Ema026,けど見ての通り……<br>実際には、現場に痕跡が残ってるんだ。,"可正如大家所见……<br>
现场实际上留下了痕迹。"
0101Trial06_Ema027,そ、それは……。,这、这个……
0101Trial06_Ema028,（他にできた人……本当にいるのかな？<br>　もしいないなら、やっぱりハンナちゃんが……？）,"（真的有其他人能做到吗……？<br>
　如果没有的话，凶手只可能是汉娜了……？）"
0101Trial06_Ema029,（メルルちゃん……！）,（梅露露……！）
0101Trial06_Ema030,……えっと……じゃあボクらが見たのが<br>最後になるのかな？,"……呃……那么我们见到的<br>
就是最后一面了？"
0101Trial06_Ema031,ボクたち、昨日の夕飯前にノアちゃんと話したんだ。<br>そのあと夕食のために食堂に行ったら<br>他のみんながいて……。,"我们昨天在晚餐前和诺亚讲过话。<br>
之后我们去食堂用餐的时候<br>
其他人都在……"
0101Trial06_Ema032,ボ、ボク……！？,我、我吗……！？
0101Trial07_Ema001,（ココちゃんの言ってることが本当なら、<br>　たしかにボクかアンアンちゃんのどっちかが<br>　犯人になっちゃうかも……！）,"（如果可可说的是事实，<br>
　那的确只有我和安安两个人<br>
　有嫌疑……！）"
0101Trial07_Ema002,（ココちゃんの推理が間違ってる事を証明する<br>　証拠品……何かなかったかな？）,"（有没有证物可以证明<br>
　可可的推理不对呢……？）"
0101Trial07_Ema003,……ちょっと待って。それはおかしいよ。,……等一下，这里很不对劲。
0101Trial07_Ema004,ノアちゃんはその時、絵を描いてないはずだよ……！,诺亚当时应该没在画画才对……！
0101Trial07_Ema005,それはきっと、この【証拠品】で証明できると思うよ！,这件【证物】肯定可以证明这件事！
0101Trial07_Ema006,（ダメだ……！<br>　証明できなかったみたい……！<br>　もう一度考え直してみよう……！）,"（不行……！<br>
　好像没法证明……！<br>
　重新再思考一下吧……！）"
0101Trial07_Ema007,（ココちゃんの言葉とは<br>　明らかに矛盾した証拠があるはずだ……！<br>　それを突きつけてみよう！）,"（应该有证据跟可可的话<br>
　有明显的矛盾才对……！<br>
　把它指出来吧！）"
0101Trial07_Ema008,……ちょっと待って。それはおかしいよ。,……等一下，这里很不对劲。
0101Trial07_Ema009,ノアちゃんはその時、元気がなかったはず……。,诺亚当时应该没什么精神才对……
0101Trial07_Ema010,それはきっと、この【証拠品】で証明できると思うよ！,这件【证物】肯定可以证明这件事！
0101Trial07_Ema011,（ダメだ……！<br>　証明できなかったみたい……！<br>　もう一度考え直してみよう……！）,"（不行……！<br>
　好像没法证明……！<br>
　重新再思考一下吧……！）"
0101Trial07_Ema012,（ココちゃんの言葉とは<br>　明らかに矛盾した証拠があるはずだ……！<br>　それを突きつけてみよう！）,"（应该有证据跟可可的话<br>
　有明显的矛盾才对……！<br>
　把它指出来吧！）"
0101Trial07_Ema013,……ちょっと待って。<br>就寝時間のアリバイって成立するのかな？,"……等一下。<br>
就寝时间的不在场证明真的能成立吗？"
0101Trial07_Ema014,だって全員が全員、監視しあってたわけじゃないでしょ？<br>もしかしたら誰かが抜け出した可能性だって……。,"你想想看，不可能所有人都在互相监视吧？<br>
说不定可能有人偷偷走开了……"
0101Trial07_Ema015,（ダメだ……！<br>　たしかにそこに隙はないみたい……！）,"（不行……！<br>
　这里好像确实没漏洞……！）"
0101Trial07_Ema016,（ココちゃんの言葉とは明らかに矛盾した証拠があるはずだ……！<br>　それを突きつけてみよう！）,"（应该有证据跟可可的话有明显的矛盾才对……！<br>
　把它指出来吧！）"
0101Trial07_Ema017,……ちょっと待って。それはおかしいよ。,……等一下，这里很不对劲。
0101Trial07_Ema018,少なくともアンアンちゃんはその時間、<br>間違いなく医務室にいたはず……。,"至少安安在那时，<br>
肯定就在医务室里面……"
0101Trial07_Ema019,それはきっと、この【証拠品】で証明できると思うよ！,这件【证物】肯定可以证明这件事！
0101Trial07_Ema020,あ、あれ……！？<br>そうだっけ……！？,"欸、欸……！？<br>
是这样吗……！？"
0101Trial07_Ema021,（ダメだ……！<br>　ボクの勘違いだったみたい……！<br>　もう一度考え直してみよう……！）,"（不行……！<br>
　我好像判断错误了……！<br>
　重新再思考一下吧……！）"
0101Trial07_Ema022,（ココちゃんの言葉とは明らかに矛盾した証拠があるはずだ……！<br>　それを突きつけてみよう！）,"（应该有证据跟可可的话有明显的矛盾才对……！<br>
　把它指出来吧！）"
0101Trial07_Ema023,……ちょっと待って。それはおかしいよ。,……等一下，这里很不对劲。
0101Trial07_Ema024,ボクが自分の部屋にいたことは、証明できるはず……！,我应该有办法证明我在自己的房间里……！
0101Trial07_Ema025,それはきっと、この【証拠品】で証明できると思うよ！,这件【证物】肯定可以证明这件事！
0101Trial07_Ema026,あ、あれ……！？<br>できない……かな……？,"哎、哎呀……！？<br>
证明不了……吗……？"
0101Trial07_Ema027,（ダメだ……！<br>　怪しまれちゃったみたい……！<br>　もう一度考え直してみよう……！）,"（不行……！<br>
　惹她怀疑了……！<br>
　重新再思考一下吧……！）"
0101Trial07_Ema028,（ココちゃんの言葉とは明らかに矛盾した証拠があるはずだ……！<br>　それを突きつけてみよう！）,"（应该有证据跟可可的话有明显的矛盾才对……！<br>
　把它指出来吧！）"
0101Trial07_Ema029,……ちょっと待って。それはおかしいよ。,……等一下，这里很不对劲。
0101Trial07_Ema030,ノアちゃんはその時、足音を立てていないはず……。,诺亚她当时应该没发出脚步声才对……
0101Trial07_Ema031,それはきっと、この【証拠品】で証明できると思うよ！,这件【证物】肯定可以证明这件事！
0101Trial07_Ema032,（ダメだ……！<br>　証明できなかったみたい……！<br>　もう一度考え直してみよう……！）,"（不行……！<br>
　好像没法证明……！<br>
　重新再思考一下吧……！）"
0101Trial07_Ema033,（でも……ココちゃんの言葉は何か部屋の状況と比べて、<br>　違和感があるような……）,"（可是……可可的发言和房间内的状况，<br>
　好像有哪里有些矛盾……）"
0101Trial07_Ema034,（ココちゃんの言葉とは明らかに矛盾した証拠があるはずだ……！<br>　それを突きつけてみよう！）,"（应该有证据跟可可的话有明显的矛盾才对……！<br>
　把它指出来吧！）"
0101Trial07_Ema035,（ダメだ……！<br>　この証拠品じゃあちゃんとわからないみたい……！<br>　もっと直接、足音がしなかった証拠をつきつけないと……！）,"（不行……！<br>
　靠这个证物没法清楚地说明……！<br>
　我要拿出可以直接证明没有脚步声的证据……！）"
0101Trial07_Ema036,（ノアちゃんの部屋から足音がしなかった証拠<br>　……それを示す証拠品は、これだ！）,"（诺亚没有在房间内发出脚步声……<br>
　能证明这件事的证物，就是这个！）"
0101Trial07_Ema037,そう……もし足音がしたなら、<br>当然あるはずのものが現場にないんだよ。,"没错……如果发出了脚步声，<br>
那么现场就缺了一样应该出现的东西。"
0101Trial07_Ema038,そう……。,是的……
0101Trial07_Ema039,【足跡】がないんだ。,【足迹】不见了。
0101Trial07_Ema040,（たぶんココちゃんは、部屋の中まで見てないんだ……！<br>　ミリアちゃんの話を信じるなら、音も聞いてない……！）,"（我猜可可她当时并没有往房间里面看……！<br>
　如果米莉亚的话可信，那么连声音也没听到……！）"
0101Trial07_Ema041,（なら、においは？<br>　当時においがしたかどうかがわかる物は……！）,"（只不过，气味又如何呢？<br>
　能推测当时能否闻到气味的东西是……！）"
0101Trial07_Ema042,（……いや、これはにおいがしたかどうか<br>　わかる証拠にはならないんじゃないかな……）,"（……不行，这件东西没法证明<br>
　当时能不能闻到气味吧……）"
0101Trial07_Ema043,（もう一度考えなおそう……！<br>　当時においがしたかわかる証拠品は……！）,"（重新再思考一下吧……！<br>
　能推测当时能否闻到气味的证物是……！）"
0101Trial07_Ema044,……この塗料は、部屋に塗られてたものだよ。,……这个就是涂遍整个房间的颜料。
0101Trial07_Ema045,そしてこの塗料……<br>すごく、においが強いんだ。,"而这个颜料……<br>
气味十分浓烈。"
0101Trial07_Ema046,あっ……そういえばそうだったね。<br>ということは……。,"啊……听你一说好像是这样。<br>
那就是说……"
0101Trial07_Ema047,ボクから、アンアンちゃんが隣の部屋に<br>潜んでなかったって証言できるかも……。,"我应该可以作证，<br>
安安没有藏在隔壁的房间里……"
0101Trial07_Ema048,そう……かもしれない。,应该……可以吧。
0101Trial07_Ema049,ボクとアンアンちゃん、<br>それにナノカちゃんとマーゴちゃんの<br>４人の証言を合わせて証明できるのは……。,"结合我和安安，<br>
以及奈叶香和玛格<br>
四个人的证词，可以证明的事是……"
0101Trial07_Ema050,それってつまり、朝まで誰でも犯行可能だった……<br>ってことだよね？,"就是说，到早上为止谁都有可能作案……<br>
对吧？"
0101Trial07_Ema051,（まずい……！ 呆れられてるみたい……！）,（不好……！被人当傻瓜看了……！）
0101Trial07_Ema052,（もう一度考えてみよう……！）,（重新思考一下吧……！）
0101Trial07_Ema053,（朝にノアちゃんの部屋から誰も出て来てないってことは、<br>　【誰もそこに潜むことができなかった】って事だから……）,"（早上没人从诺亚的房间里走出来，<br>
　意味着【没有人可以藏身在那里】……）"
0101Trial07_Ema054,ノアちゃんが殺されたのって……<br>もしかして早朝だったんじゃないかな……！？,"难道说诺亚遇害的时间……<br>
就是一大清早……！？"
0101Trial07_Ema055,（呆れられちゃった……！）,（让大家傻眼了……！）
0101Trial07_Ema056,（もう一度考えてみよう……！）,（重新思考一下吧……！）
0101Trial07_Ema057,（朝にノアちゃんの部屋から誰も出て来てないってことは、<br>　【誰もそこに潜むことができなかった】って事だから……）,"（早上没人从诺亚的房间里走出来，<br>
　意味着【没有人可以藏身在那里】……）"
0101Trial07_Ema058,夜時間の間は、<br>【誰もノアちゃんの部屋に入れなかった】って事だよね。,"就是说在夜晚<br>
【没人能进诺亚的房间】才对。"
0101Trial07_Ema059,もし夜時間の間に誰かがいたのだとしたら、<br>朝まで閉じ込められていたはずだし……。,"如果晚上有人在诺亚的房间里，<br>
这个人应该会被关到第二天早上……"
0101Trial07_Ema060,ボクはそのとき……えっと。,我在那时……呃。
0101Trial07_Ema061,……うん。<br>ボクらあのとき、医務室で一緒に配信を見てたんだ。,"……嗯。<br>
那时我们在医务室里一起看了直播。"
0101Trial07_Ema062,……はは。,……哈哈。
0101Trial07_Ema063,そ、そんなつもりじゃ……！,我、我才没有嘲笑……！
0101Trial07_Ema064,夕飯直後から配信にかけて……？<br>たしかその時って……。,"晚餐之后到直播开始前吗……？<br>
记得我那时好像……"
0101Trial07_Ema065,マーゴちゃんと……？<br>あっ、それってあの時の……！,"那时我和你在一起……？<br>
啊，那时好像是……！"
0101Trial07_Ema066,そうだ……。<br>ナノカちゃんが無くしたリボンを探してて、<br>娯楽室でアリサちゃんと……。,"对……<br>
那时我们在找奈叶香不见了的发带，<br>
在娱乐室碰见了亚里沙……"
0101Trial07_Ema067,長い時間アリバイのない人……それって。,有一个人长时间没有不在场证明……那就是。
0101Trial07_Ema068,……ボクのこと？ でもボクは……。,……是我吗？可是我……
0101Trial07_Ema069,（あう……。怒らせちゃったみたい……）,（呜……惹她生气了……）
0101Trial07_Ema070,（もう一度……考えてみよう……！<br>　時系列を整理するんだ……！）,"（重新……再想想……！<br>
　我要按时间顺序整理一下……！）"
0101Trial07_Ema071,……それって、アンアンちゃんのこと？<br>でもアンアンちゃんはボクが医務室で……。,"……是安安？<br>
可是安安和我都在医务室里……"
0101Trial07_Ema072,……それって……。,……这个人就是……
0101Trial07_Ema073,レイアちゃんのこと……だよね？,蕾雅……是你没错吧？
0101Trial07_Ema074,……レイアちゃん。<br>あのときキミは……<br>いったいどこで、何をしていたの……？,"……蕾雅。<br>
那时……<br>
你到底待在什么地方，做了什么事……？"
0101Trial07_Ema075,え……？,欸……？
0101Trial08_Ema001,（レイアちゃんの意見は一見<br>　筋が通っているような気がする……。<br>　でも何か、引っかかるかも……）,"（乍一看蕾雅的主张<br>
　好像逻辑上讲得通……<br>
　可是我总感觉，有什么地方不太自然……）"
0101Trial08_Ema002,（それに、あのときたしか<br>　レイアちゃんとは地下で<br>　会ってたような……）,"（而且，我记得那时<br>
　我好像在地下<br>
　和蕾雅碰过面……）"
0101Trial08_Ema003,（可能性を検討してみよう。<br>　レイアちゃんの言っていることで、<br>　間違ってるかもしれないことはないかな……）,"（思考一下可能性吧。<br>
　在蕾雅的发言当中，<br>
　有没有什么地方是不对的呢……）"
0101Trial08_Ema004,……待って！ おかしいよ！<br>そのとき夕飯の直後だったはず……！<br>すぐにお腹が空くなんてありえないよ……！,"……等一下！这很不对劲！<br>
那时是晚餐过后刚不久……！<br>
不可能马上就饿肚子……！"
0101Trial08_Ema005,……それは。,这……
0101Trial08_Ema006,（それとこれとは、別問題だと思うけど……！）,（根本是两码事……！）
0101Trial08_Ema007,（レイアちゃん、有名人なだけあって堂々としてる……。<br>　変な発言しちゃうと、逆に反撃されちゃうかも……）,"（蕾雅真不愧是有名人，摆出了一副坦荡的态度……<br>
　如果我说了奇怪的话，搞不好会被她反击……）"
0101Trial08_Ema008,そ、そうだよね……。<br>じゃあ犯人の手がかりは……。,"是、是啊……<br>
那凶手的线索该怎么办……"
0101Trial08_Ema009,（【ありえたかもしれない可能性】……。<br>　議論を進める為に、いろいろな可能性を<br>　考えてみよう……！）,"（【说得通的可能性】……<br>
　为了推进讨论，我们来思考一下<br>
　其他各种各样的可能性吧……！）"
0101Trial08_Ema010,レイアちゃんが食堂に行った……？<br>おかしいな、そんなことないはずだけど……。,"蕾雅去了食堂……？<br>
奇怪，不应该是这样……"
0101Trial08_Ema011,それは……<br>きっと食堂に行ったなら、<br>誰かが見ているはずじゃ……。,"呃……<br>
如果去了食堂，<br>
一定会有其他人看见才对……"
0101Trial08_Ema012,そ、それは……。,这、这个……
0101Trial08_Ema013,（ボ、ボクが悪者になっちゃった……！）,（我、我成了坏人了……！）
0101Trial08_Ema014,（レイアちゃん、有名人なだけあって堂々としてる……。<br>　変な発言しちゃうと、逆に反撃されちゃうかも……）,"（蕾雅真不愧是有名人，摆出了一副坦荡的态度……<br>
　如果我说了奇怪的话，搞不好会被她反击……）"
0101Trial08_Ema015,そ、そうだよね……。<br>じゃあ犯人の手がかりは……。,"是、是啊……<br>
那凶手的线索该怎么办……"
0101Trial08_Ema016,（【ありえたかもしれない可能性】……。<br>　議論を進める為に、いろいろな可能性を<br>　考えてみよう……！）,"（【说得通的可能性】……<br>
　为了推进讨论，我们来思考一下<br>
　其他各种各样的可能性吧……！）"
0101Trial08_Ema017,記憶が曖昧なんておかしいよ……！<br>こんな場所でこんな事件が起こったのに……！,"记忆不可能这么模糊……！<br>
明明是在这么不正常的地方出了这么不正常的事件……！"
0101Trial08_Ema018,そ、それは……。,这、这个……
0101Trial08_Ema019,そう……なの、かな……？,是……吗……？
0101Trial08_Ema020,（ボ、ボクが犯人だったの……！？）,（原、原来我才是凶手……！？）
0101Trial08_Ema021,（レイアちゃん、有名人なだけあって堂々としてる……。<br>　変な発言しちゃうと、逆に反撃されちゃうかも……）,"（蕾雅真不愧是有名人，摆出了一副坦荡的态度……<br>
　如果我说了奇怪的话，搞不好会被她反击……）"
0101Trial08_Ema022,そ、そうだよね……。<br>じゃあ犯人の手がかりは……。,"是、是啊……<br>
那凶手的线索该怎么办……"
0101Trial08_Ema023,（【ありえたかもしれない可能性】……。<br>　議論を進める為に、いろいろな可能性を<br>　考えてみよう……！）,"（【说得通的可能性】……<br>
　为了推进讨论，我们来思考一下<br>
　其他各种各样的可能性吧……！）"
0101Trial08_Ema024,ちょっと待って！ レイアちゃんなら空を飛べても<br>おかしくないよ！,"等一下！如果是蕾雅的话，<br>
能飞在半空中也不奇怪！"
0101Trial08_Ema025,だって……その……<br>舞台とかで飛んだり<br>するかもしれないし……。,"呃……因为……<br>
你或许以前<br>
在舞台剧里面飞过……"
0101Trial08_Ema026,（うう……！<br>　レイアちゃんの言う通りかも……！<br>　レイアちゃんが空を飛んだ証拠なんてないし……）,"（呜……！<br>
　或许她说得没错……！<br>
　我也没有证据证明她飞过……）"
0101Trial08_Ema027,（レイアちゃん、有名人なだけあって堂々としてる……。<br>　変な発言しちゃうと、逆に反撃されちゃうかも……）,"（蕾雅真不愧是有名人，摆出了一副坦荡的态度……<br>
　如果我说了奇怪的话，搞不好会被她反击……）"
0101Trial08_Ema028,そ、そうだよね……。<br>じゃあ犯人の手がかりは……。,"是、是啊……<br>
那凶手的线索该怎么办……"
0101Trial08_Ema029,（【ありえたかもしれない可能性】……。<br>　議論を進める為に、いろいろな可能性を<br>　考えてみよう……！）,"（【说得通的可能性】……<br>
　为了推进讨论，我们来思考一下<br>
　其他各种各样的可能性吧……！）"
0101Trial08_Ema030,ノアちゃんに近付く方法……<br>他にもあったんじゃないかな？<br>たとえば……【ノアちゃんが外に出てた】とかさ。,"应该……<br>
还有其他能靠近诺亚的方法吧？<br>
比如说……【诺亚走到了外面】之类的。"
0101Trial08_Ema031,そ、それは……。,这、这个……
0101Trial08_Ema032,（やってないことまで自白させられちゃいそう……！）,（我差点就承认自己没做过的事了……！）
0101Trial08_Ema033,（レイアちゃん、有名人なだけあって堂々としてる……。<br>　変な発言しちゃうと、逆に反撃されちゃうかも……）,"（蕾雅真不愧是有名人，摆出了一副坦荡的态度……<br>
　如果我说了奇怪的话，搞不好会被她反击……）"
0101Trial08_Ema034,そ、そうだよね……。<br>じゃあ犯人の手がかりは……。,"是、是啊……<br>
那凶手的线索该怎么办……"
0101Trial08_Ema035,（【ありえたかもしれない可能性】……。<br>　議論を進める為に、いろいろな可能性を<br>　考えてみよう……！）,"（【说得通的可能性】……<br>
　为了推进讨论，我们来思考一下<br>
　其他各种各样的可能性吧……！）"
0101Trial08_Ema036,……本当に塗料を越える必要ってあったのかな？,……真的有必要绕过这摊颜料吗？
0101Trial08_Ema037,たしかに外からこの部屋の中に足を踏み入れたら、<br>足跡が残ってしまう……<br>だから犯人は床を踏んでいないはず……。,"如果是从外面走进房间，<br>
那的确会留下足迹……<br>
所以凶手应该没有踩到地板才对……"
0101Trial08_Ema038,……なら、部屋に入らずに外から殺したっていう<br>可能性があるんじゃないかな？,"……那么，会不会有凶手不进房间<br>
就能杀人的可能性呢？"
0101Trial08_Ema039,それなら宙に浮かなくったって犯行は可能だよ。,这样一来，就算不会飞在半空中也能作案。
0101Trial08_Ema040,（……何かボクたち……<br>　根本的な【勘違い】をしているような……）,"（……感觉……<br>
　我们好像陷入了一个根本上的【误会】……）"
0101Trial08_Ema041,詳しい状況……？,详细的状况……？
